Gene_name,lof_hc_lc.obs,lof_hc_lc.oe,lof_hc_lc.mu,lof_hc_lc.pLI,lof_hc_lc.pNull,lof_hc_lc.pRec,mis.z_raw,syn.oe,syn.z_raw
POR,675.0,13.41922,1.803499e-05,1.4812645010319854,0.9048457,18.61386,8.25049,23.65548,-10.05453
POSTN,692.0,10.15434,1.706858e-05,3.7074458e-06,0.01504085,16.98496,45.5261,16.92604,1.191218
POT1,213.0,6.2549600000000005,5.9820356e-06,0.284911672,0.395078,10.32001,71.47474,16.37353,11.879985
POTEA,108.0,3.6901,1.33823e-06,2.1210002858e-10,2.66389,0.3361019999999999,-18.9194,6.2304,-14.2972
POTEB3,0.0,0.0,6.36508e-07,5.69938,0.01045588,0.290166,87.80600000000001,0.5707,48.2192
POTEC,68.0,1.7185199999999998,1.59025e-06,0.01019028,0.0249642,2.96485,16.9181,3.21709,9.832
POTED,15.0,2.2916,6.935999999999999e-07,1.1068,0.4017199999999999,3.49145,33.282,1.21515,18.806
POTEE,108.0,2.50178,4.7879500000000005e-06,5.96896,0.0009239224,1.030106,59.6097,7.28299,23.3731
POTEF,88.0,2.81223,2.71512e-06,1.25702348,0.14384528,4.599124,33.3452,4.64683,17.9184
POTEG,2.0,0.145924,4.2478e-07,1.98478,0.000105594,0.0151118,43.203,0.383905,22.7563
POTEH,12.0,0.55858,7.287e-07,1.86428,0.00054722,0.13517,24.5173,1.49173,12.8431
POTEI,88.0,6.79129,1.702326e-06,0.54860722,1.299218,8.15217,49.8215,7.73571,20.09222
POTEJ,54.0,2.99429,1.49817e-06,0.565955,0.197275,5.23676,37.8678,4.36808,18.876199999999997
POTEM,0.0,0.0,2.3288e-07,1.9437,0.0012145,0.055086,32.635000000000005,1.11706,15.482
POU1F1,95.0,3.79133,2.49723e-06,0.0074217799999999,0.274358,5.71821,10.408989,6.15702,-1.576611
POU2AF1,86.0,3.70425,2.81872e-06,0.802129,0.1130469,7.08482,17.2272,9.2636,-13.8941
POU2F1,169.0,2.37932,1.14833e-05,16.0,3.15838561622e-13,3.5199679e-07,109.548,20.56589,3.5392640000000015
POU2F2,334.0,7.66441,2.13582e-05,42.19858,0.0497626455769824,1.751668712704,252.97285,41.09779,57.55443
POU2F3,263.0,5.18146,1.060034e-05,2.6577146000000003,0.0235504159999999,9.31876,45.34263,11.00713,27.790446
POU3F1,26.0,1.45758,3.5862e-07,0.00073388,0.23816,1.7611,-1.27238,2.7188,-11.5986
POU3F2,22.0,0.9935,3.4408e-07,0.078388,0.035836,1.88578,8.3124,2.5448,-8.3104
POU3F3,21.0,1.20498,5.1507e-07,1.03227,0.036486,1.93125,-0.84909,4.26,-21.0165
POU4F1,10.0,0.67816,2.0694e-07,1.23018,0.0156236,0.7542,6.1064,2.4806,-6.43
POU4F2,20.0,1.04658,4.31e-07,0.058636,0.061542,1.87982,-4.2392,2.4796,-7.7536
POU4F3,14.0,0.60126,3.3878e-07,1.81654,0.00061738,0.18284,3.3434,2.102,-1.47626
POU5F1,60.0,2.25032,1.055062e-05,10.9304,0.0001075437712,0.069484904,86.1028,8.02785,29.9726
POU5F1B,75.0,2.77791,2.25327e-06,3.0552e-08,1.12107,1.87893,-5.1716999999999995,3.828,-10.872
POU5F2,52.0,1.85858,6.8386e-07,9.5174e-09,0.77572,1.22428,4.3324,2.0382,-0.52418
POU6F1,123.0,5.5056899999999995,4.5345290000000005e-06,14.151605,0.207896336,2.64049,78.21443,16.72835,4.20483
POU6F2,159.0,2.22735,4.5252e-06,0.1006298,6.7801e-05,4.89931,17.959699999999998,5.66097,5.58618
PP2D1,84.0,1.96906,1.07704e-06,2.188e-14,1.37892,0.62108,1.69244,2.83718,2.2038
PPA1,48.0,2.13277,4.7727e-07,0.000348368,0.281378,2.71827,1.7547,3.7946,1.80394
PPA2,218.0,11.86377,2.277475e-06,0.0144339121502,4.05467,8.93089,-17.43298,18.4145,-1.7266660000000005
PPAN,269.0,6.5446,5.62061e-06,0.0126081178406449,1.58453,6.40285,-13.83613,9.3161,-18.3183
PPAN-P2RY11,276.0,3.86528,4.1751e-06,1.8588600011681798e-18,3.03104,0.968962,-22.821,5.026400000000001,-19.898200000000003
PPARA,480.0,12.77671,1.48827153e-05,0.98995394,0.39929818,24.6108,157.25075,25.21497,18.11937
PPARD,136.0,3.74086,7.78186e-06,18.95635,5.565587389e-05,0.043626574,153.6322,16.89104,31.0288
PPARG,520.0,15.32992,1.1824273e-05,11.764335,0.240777704,25.994928,257.11393499999997,42.07905,4.3199841
PPARGC1A,403.0,5.48718,2.408067e-05,20.65125,0.0112270096848441,0.33753193603,79.2855,22.20495,9.337024
PPARGC1B,383.0,4.50248,1.496526e-05,13.97661,2.82355568853e-07,0.0233818836999999,38.55903,13.93969,1.400518
PPAT,34.0,0.68478,1.62606e-06,1.92046,3.754e-06,0.079542,31.7667,3.36835,6.63663
PPBP,18.0,1.57584,3.0984e-07,0.0037518,0.36202,1.63424,-1.95676,2.0508,-0.40122
PPCDC,230.0,15.93316,3.096975e-06,0.25192123732,5.06683,12.68125,35.029560000000004,14.92382,24.40857
PPCS,137.0,8.74121,4.05817e-06,0.0466836369999999,1.586834,10.3665,33.32392,11.55598,0.9100799999999998
PPDPF,55.0,4.76593,7.1751e-07,0.0001458458,2.1188,1.88103,-11.5565,5.2835,-10.3758
PPDPFL,28.0,3.4640199999999997,9.166e-07,2.1723,0.502396,5.3253,-6.34804,4.98982,14.6328
PPEF2,306.0,4.96437,5.2476500000000005e-06,3.6698e-06,4.08288,0.917122,7.8543,5.68036,4.17279
PPFIA1,526.0,4.83647,4.3506776e-05,28.19141,0.0854711312190653,0.7231323851790001,139.12041,32.32268,30.006989
PPFIA2,1957.0,19.63408,9.073934e-05,66.09557,0.0593214510318831,1.845111115348,548.9529,77.0774,-146.2524
PPFIA3,128.0,1.6519,6.55838e-06,6.16754,0.0376032229227,0.7948489900000113,86.92349999999999,8.15338,-1.6927439999999998
PPFIA4,1864.0,17.10574,3.147014e-05,0.0049880707238,1.09953021,21.89549,42.97384,24.2387,-27.5838
PPFIBP1,3052.0,35.29673,4.2667708e-05,0.2459251928869,2.2977862,43.45627,172.27034,38.69375,121.97324
PPFIBP2,3553.0,40.88339,5.3563717e-05,0.0123261021034809,33.50227,9.485411,-63.06609,41.68305,21.076769
PPHLN1,1779.0,35.94755,4.4196628e-05,0.21875845919648,0.8501351,54.93111,26.38864,59.49742,-19.6252976
PPIA,19.0,1.7283650000000002,2.560071e-06,11.93405,0.10859913,0.957322,93.7453,15.9847,8.24018
PPIAL4A,12.0,1.9213,3.9954e-07,0.0100876,0.52362,1.4663,-5.0782,1.8608,1.05062
PPIAL4C,0.0,0.0,1.5798e-08,0.66398,0.25808,1.07794,6.6666,0.0,4.4068
PPIAL4D,0.0,0.0,6.9098e-08,1.13554,0.107312,0.75716,13.1466,0.0,7.3418
PPIAL4G,6.0,1.42124,1.13474e-07,0.149794,0.34334,1.50686,2.2928,1.57112,3.0984
PPIAL4H,10.0,1.53452,3.7918e-07,0.042646,0.36964,1.58772,7.6142,1.38934,4.396
PPIB,61.0,2.95011,1.13267e-06,0.000457912,0.461836,3.5377099999999997,4.665082,5.5783,-5.60009
PPIC,34.0,1.80638,5.1934e-07,7.1516e-06,0.57908,1.42092,0.24416,2.1314,-1.31642
PPID,82.0,2.83913,9.9423e-07,0.007974200000342,1.55926,1.43276,3.21628,4.29477,-2.25023
PPIE,352.0,10.5281,7.23308e-06,0.3302707904999999,0.2254211,18.4443,65.24423,22.42107,0.5224579999999999
PPIF,89.0,4.5857,1.00286e-06,4.462698e-08,2.66879,1.33121,-9.0022,5.6441,-6.0030280000000005
PPIG,346.0,5.15594,1.815103e-05,15.74516,1.9029292e-06,0.25484414,83.4886,20.6578,-21.74828
PPIH,231.0,9.46755,5.9715599999999995e-06,0.3992969,0.378532,17.2222,105.77818,18.49534,42.13447
PPIL1,28.0,1.37274,8.7686e-07,0.00080352,0.165502,1.8337,4.8672,1.85642,1.2645
PPIL2,1695.0,22.64083,3.465551e-05,0.0594686743622438,0.1585955,33.78195,153.898,39.87431,41.601841
PPIL3,77.0,15.11452,3.75461e-06,0.915313,3.67757,15.40725,38.42021,23.6674,-21.3778
PPIL4,25.0,1.75154,7.8899e-07,0.2578332,0.241091,2.50108,6.1764,2.76634,1.358346
PPIL6,311.0,18.9471,4.79466e-06,6.6860389e-06,10.42051,5.57948,-29.357829999999996,18.39302,-11.784102
PPIP5K1,895.0,27.8957,1.2173121e-05,1.201233,0.5556074,53.24323,241.27421,42.24247,162.70819999999998
PPIP5K2,1851.0,26.35756,2.9349802e-05,0.15847871846,4.304785,28.53671,318.1202,31.99262,15.53304
PPL,1254.0,7.13328,1.39273e-05,1.2114e-35,6.97014,0.029854154,-76.45139999999999,8.6218,-49.2699
PPM1A,132.0,4.5389040000000005,1.650499e-05,27.94667,0.000486583143,0.05285835,300.9725,26.64672,43.75863
PPM1B,153.0,5.38099,7.95434e-06,9.2939574,0.2403062609,4.4657635,1.2515599999999998,14.7137,-8.31267
PPM1D,160.0,3.1552,3.80008e-06,0.9952600000000008,2.0166605927,0.9880812,64.0435,11.1853,-2.4888984
PPM1E,76.0,1.35182,1.5183e-06,3.89978,4.422294e-06,0.1002178,34.8198,3.61818,6.28412
PPM1F,120.0,5.33382,3.0877639999999997e-06,0.1701820616,0.590374,7.23944,20.424847,7.87066,2.1210500000000003
PPM1G,22.0,0.39422,2.131e-06,2.0,2.3346e-12,2.4398e-06,22.326,1.89044,1.75658
PPM1H,93.0,2.76658,1.94809e-06,0.01733812,0.0529967,4.92966,12.3546,5.6646,-9.52193
PPM1J,113.0,2.44887,2.93117e-06,7.439346e-10,0.45233,2.54767,-5.87858,5.61769,-5.28934
PPM1K,160.0,7.87773,5.6299828e-06,0.79314874,0.843235,13.36361,62.35075,13.95098,8.491388
PPM1L,80.0,3.47694,3.42726e-06,1.892192,0.09771452,6.0101,44.7702,7.73376,2.7710799999999995
PPM1M,333.0,8.80827,5.0186000000000005e-06,6.696197514833e-05,3.0495400000000004,6.9504,6.6003680000000005,9.47845,5.6019000000000005
PPM1N,197.0,12.6727,1.84437e-06,3.868341550000843e-07,7.0261,0.9739062,-28.74248,10.3817,-15.82827
PPME1,46.0,1.34951,2.53594e-06,4.87827,4.917576e-05,0.1216865,22.5481,3.92799,11.913
PPOX,1433.0,29.41692,2.908245e-05,0.309439016044,1.102522633,52.58805,268.5108,56.09719,70.34074
PPP1CA,98.0,2.62929,3.36534e-06,7.13691,0.00063581538,0.862467,63.735699999999994,8.8051,-10.60644
PPP1CB,13.0,0.6565000000000001,3.8780476e-06,8.26535,0.1239699968349999,0.61070484,99.4626,10.78765,-4.45956
PPP1CC,100.0,3.84122,5.22725e-06,5.74242,0.09420154,4.16338,108.9336,13.3664,-15.06357
PPP1R10,90.0,0.94044,1.07136e-05,6.0,6.9498e-23,2.23968e-12,52.92,5.74896,5.31834
PPP1R11,53.0,5.98872,1.101302e-06,0.22451978,1.451506,6.324,34.2364,5.78929,13.86724
PPP1R12A,88.0,1.561054,9.00356e-06,17.80186,0.008372176807,0.1897683221453924,107.6139,20.25013,-2.8690879999999996
PPP1R12B,1225.0,17.55907,2.674705e-05,0.327231200139044,1.0798940274,26.59292,97.5421,23.20807,94.65272
PPP1R12C,363.0,4.97657,9.05796e-06,9.4172749948e-05,0.0371260599999999,7.96278,-22.0239,9.3187,-25.3664
PPP1R13B,347.0,3.67384,1.147142e-05,8.826270000000001,0.0256237346545199,1.14809921,56.74489,11.66782,16.19001
PPP1R13L,345.0,8.96417,4.812913e-06,0.0354175829681755,1.408365,9.55623,-37.94206,13.06918,-47.64013
PPP1R14A,67.0,7.33807,9.6512e-07,0.003956704,2.39872,4.59733,-27.8367,10.5647,-25.9674
PPP1R14B,14.0,1.35276,7.010999999999999e-07,2.2753799999999997,0.1083266,1.6162900000000002,10.1171,4.3035,-1.78676
PPP1R14C,26.0,3.17226,2.91721e-07,0.0886783139999999,1.10141,1.80991,-2.92056,3.2343,-0.696008
PPP1R14D,78.0,3.93893,1.00121e-06,0.0003904698,0.80501,4.1946,5.35329,4.70539,2.608368
PPP1R15A,123.0,2.6682200000000003,2.83514e-06,5.148700000192586e-06,1.15359,1.84641,1.46349,2.87284,2.0400199999999997
PPP1R15B,118.0,2.16742,1.51588e-06,0.000360992,0.00380834,3.99582,-5.603759999999999,5.95836,0.806308
PPP1R16A,418.0,10.3649,7.869351e-06,0.002882200000004,7.588,2.409122,-47.7548,13.5932,-61.86976
PPP1R16B,81.0,1.57516,4.21179e-06,6.999140000000001,7.76267e-09,0.0008655333,51.3137,5.87988,18.1802
PPP1R17,52.0,4.00709,7.382899999999999e-07,0.0075012499999999,0.93498,4.0575,-3.8239,5.15167,-0.90534
PPP1R18,163.0,3.38477,3.37479e-06,0.0646749386,0.0819302,5.85338,17.75998,5.88944,1.7970700000000002
PPP1R1A,92.0,5.47791,1.45147e-06,0.027262126521,1.962374,4.01038,-8.541196,8.5998,-10.62788
PPP1R1B,100.0,3.76358,2.2783e-06,8.65565,0.01072077,2.3336300000000003,18.5059,11.0556,-0.5553600000000001
PPP1R1C,38.0,6.7003200000000005,5.7024e-07,0.161197,1.66702,6.17181,-4.2133400000000005,6.947100000000001,5.15771
PPP1R2,91.0,6.1116,3.058023e-06,0.0228663,1.043174,6.93395,24.8347,9.41062,4.10287
PPP1R21,504.0,7.47084,9.78249e-06,0.0053742000003758,1.454362,7.54026,-62.22364,14.143,-20.1637
PPP1R26,352.0,5.77504,2.31552e-05,14.98208,9.87424e-06,1.017856,8.17696,16.7296,-19.28
PPP1R27,33.0,2.81197,6.363299999999999e-07,0.008267676,0.94319,2.04856,-5.3394200000000005,3.3248,-2.9719
PPP1R2B,14.0,1.70252,4.4808e-07,0.0084,0.43908,1.55252,1.98924,2.5168,-3.2894
PPP1R32,228.0,6.43074,5.19868e-06,0.0031707084546146,1.04686,6.94995,11.5244,6.80748,11.691
PPP1R35,79.0,5.968500000000001,7.0126e-07,3.82233941e-06,3.29768,0.702308,-32.908699999999996,6.3102,-23.256
PPP1R36,133.0,5.73701,3.901359e-06,0.03550164946,1.060366,5.90413,11.472863,9.54582,4.4978
PPP1R37,58.0,1.3350300000000002,1.33272e-06,3.66974,0.0021901745,0.328063,6.3632,3.97106,-0.7797900000000002
PPP1R3A,206.0,2.99915,3.81455e-06,8.135100000503025e-05,0.207797,3.79213,-0.05079,5.11547,-1.834727
PPP1R3B,88.0,3.82288,1.85426e-06,0.00557556,0.3069739999999999,5.68746,-22.5288,6.8004,-9.7758
PPP1R3C,40.0,1.30118,1.08024e-06,9.3872e-05,0.0673,1.9326,8.4398,1.63352,4.4972
PPP1R3D,54.0,3.774,3.7088e-07,9.7542e-14,1.96074,0.039258,-9.062,2.5516,-7.2928
PPP1R3E,56.0,11.3503,4.56249e-07,0.09258080095992,3.34026,3.5671600000000003,-38.141200000000005,10.3632,-18.00338
PPP1R3G,28.0,2.3688,3.415e-07,5.7142e-06,1.05816,0.94184,-10.7188,2.5236,-6.34
PPP1R42,47.0,7.50989,9.27464e-07,0.09454765,2.04002,5.86542,3.90609,7.5212,2.4243520000000003
PPP1R7,242.0,7.66323,1.125665e-05,14.408289,0.0844045836,6.507276,125.0853,19.76022,13.72086
PPP1R8,20.0,0.906183,2.71134e-06,7.98102,7.5647546e-05,0.01889172,52.136,8.13676,-0.76565
PPP1R9A,1742.0,15.70497,5.305009e-05,18.40453292,0.4342008671669011,18.1612381,198.9985,30.99959,131.58553
PPP1R9B,34.0,0.61516,1.02646e-06,1.995,4.5242e-08,0.005003,3.058,2.473,-9.5572
PPP2CA,15.0,0.5867169999999999,2.03798e-06,4.97647,0.000173931026,0.0233483119999999,65.3579,5.5676,-5.319999999999999
PPP2CB,50.0,2.769044,2.192043e-06,2.79564865,0.38032315,2.8240079999999996,36.6182,7.46542,-1.9765045
PPP2R1A,65.0,1.233999,3.38191e-06,7.02874,0.1276656633502331,0.8435878482,80.6577,10.0326,-5.2659199999999995
PPP2R1B,909.0,13.32309,1.422325e-05,0.0362065887000205,1.532572,15.43122,41.64349,17.904690000000002,20.74834
PPP2R2A,107.0,4.30884,1.0789174e-05,17.13552,0.179857624282,1.68461431,195.5712,20.23088,11.875151
PPP2R2B,102.0,2.430155,1.064784e-05,17.30232,0.0379889000124096,0.659681618592,166.56924,23.65508,3.318415
PPP2R2C,129.0,3.01053,8.90055e-06,12.98327,1.629685238e-05,0.016699807,162.3416,14.3247,-4.213493000000001
PPP2R2D,25.0,1.18957,9.8802e-07,3.42313,0.00307687,0.573785,18.3279,3.63857,5.60976
PPP2R3A,492.0,6.80242,7.82572e-06,6.38094463076e-10,0.4302112999999999,8.56979,5.31128,9.87271,3.022
PPP2R3C,248.0,9.37897,3.10692e-06,0.03853335239,1.173226,11.78824,59.234548,30.47738,-18.871657
PPP2R5A,76.0,2.11298,2.52636e-06,0.0100158,0.0211548,3.96882,16.497,4.20876,-2.5342
PPP2R5B,106.0,2.35769,3.5161e-06,6.18594,0.015273047986,0.798772,53.6844,7.08519,-2.04763
PPP2R5C,163.0,6.565166,2.0525764e-05,30.335008,0.8848186598983399,3.7801943627874,322.35448,37.20383,32.529514
PPP2R5D,115.0,1.73844,8.48085e-06,9.89357,0.0003944800000012,0.1060300305428098,129.8179,9.90326,15.36733
PPP2R5E,51.0,1.319622,4.21854e-06,9.71837,0.0090071000103407,0.2726224674229999,110.0412,9.14581,9.64954
PPP3CA,68.0,1.521868,7.75309e-06,11.96671,0.0003785706048236,0.032911428816,131.4655,12.92936,2.245028
PPP3CB,100.0,1.937398,8.46459e-06,11.99908,7.583429472938e-07,0.00092599176,137.1574,11.41152,7.39771
PPP3CC,285.0,7.29185,8.26661e-06,0.02373788268,0.3462587,11.62999,18.44027,10.45234,18.50601
PPP3R1,21.0,1.28993,1.26091e-06,2.86714,0.0167273,1.11612,39.0633,3.36904,5.1663
PPP3R2,13.0,1.5432899999999998,3.11632e-07,0.383112,0.253976,2.36291,1.17997,2.90368,1.01815
PPP4C,117.0,3.37172,8.39253e-06,12.24187,0.011226454298,0.7468775799999999,146.17499999999998,16.35214,-8.84196
PPP4R1,421.0,6.11788,1.269265e-05,6.11459,0.0877203589161,8.7976912,55.97494,20.2338,-1.6195539999999995
PPP4R2,62.0,3.12046,1.7497706e-06,1.886347,0.401989,6.71165,-14.03711,11.9114,-5.56877
PPP4R3A,91.0,1.69208,8.432171e-06,10.59369,0.0125609812190364,0.39376724278304,112.2858,14.8576,-18.54211
PPP4R3B,637.0,13.19365,1.231631e-05,0.001659467444,0.18029427,21.81803,34.68264,25.2065,-48.50949
PPP4R4,425.0,9.0457,1.010265e-05,0.76584204076,0.685283412,14.54888,56.418136,15.08352,11.301179
PPP5C,102.0,1.60993,4.817719999999999e-06,4.97994,1.301076e-07,0.0200706,48.5596,5.70523,4.59148
PPP6C,58.0,2.08771,5.37145e-06,8.82974,0.0026044716,0.1676313999999999,71.0064,8.5176,4.86806
PPP6R1,119.0,1.34549,3.5564e-06,2.14468,8.002861900000001e-05,1.855244,-3.0680000000000005,4.6522,-13.2851
PPP6R2,3601.0,38.96391,6.048122e-05,7.577586954e-10,0.663558469,58.33643,195.02683,60.026,-21.868528
PPP6R3,1764.0,24.708416,6.030271694e-05,59.5442581,0.5225433486955591,11.933243477,428.58853,70.39953,56.63923
PPRC1,405.0,3.48187,2.624163e-05,20.0,8.366449428006266e-15,8.7515413844362e-08,67.5452,20.07496,-1.6744800000000002
PPT1,254.0,7.0052900000000005,8.04782e-06,0.07675134,0.1797217,12.74351,35.851405,18.24759,11.3418292
PPT2,200.0,5.28574,5.01863e-06,0.09078169,0.0706949,9.83852,67.3911,8.93272,25.29909
PPT2-EGFL8,0.0,0.0,0.0,0.0,0.0,0.0,23.2653,4.08643,9.00408
PPTC7,24.0,0.96413,1.56108e-06,3.90113,0.0003127596,0.0985494,30.4292,4.0784,-0.91396
PPWD1,419.0,7.79775,1.147437e-05,0.0280493158814546,0.2490916,11.72286,69.6683,14.69569,28.33191
PPY,50.0,5.26601,1.143566e-06,0.07645346,1.15903,5.76453,9.20722,8.3855,-2.849861
PRAC1,14.0,2.3516,3.0934e-07,0.0022452,0.70988,1.28786,-1.10578,2.3308,-1.73328
PRAC2,37.0,6.861199999999999,6.46825e-07,0.0981254999999999,1.71137,5.19051,9.0971,6.74838,1.84957
PRADC1,34.0,2.1272,8.8552e-07,1.25994e-06,0.96836,1.03162,3.077,1.53602,4.2686
PRAG1,348.0,4.334,4.9376e-06,9.5656e-32,3.982,0.0180008,-57.972,5.0728,-28.4964
PRAM1,220.0,4.92904,2.77326e-06,0.0002704200673458,0.7980039999999999,5.20172,-2.63703,6.25113,-5.6408000000000005
PRAME,511.0,14.77195,1.43547e-05,0.00654608936,0.984649,21.00886,-0.5568960000000001,23.915609999999997,-14.68446
PRAMEF1,49.0,1.54035,1.11446e-06,0.568309058,0.0323373,2.3993599999999997,3.1559600000000003,2.8446100000000003,1.71494
PRAMEF10,8.0,0.65414,3.638e-07,1.21192,0.023434,0.76464,14.8412,1.1317,7.5694
PRAMEF11,50.0,1.83279,1.22713e-06,0.00160352,0.088026,2.91038,-11.5113,3.1029,-1.40373
PRAMEF12,62.0,1.62662,1.28524e-06,4.4794e-09,0.30998,1.69002,-3.346,2.2998,-4.7284
PRAMEF14,57.0,2.03978,6.8884e-07,0.0318241689,0.212125,2.75604,4.50662,2.93462,1.14429
PRAMEF15,42.0,1.59706,9.198e-07,2.6248e-06,0.30812,1.69188,5.3372,1.51298,6.0824
PRAMEF17,96.0,2.5752,8.0058e-07,3.4588e-20,1.97734,0.022664,-5.6212,2.2016,-3.0138
PRAMEF18,30.0,1.78912,5.4566e-07,3.0632e-05,0.5418,1.45816,3.71,1.73164,2.4302
PRAMEF19,48.0,1.43556,1.36586e-06,2.5908e-06,0.119352,1.88064,6.1892,1.65298,5.107
PRAMEF2,83.0,2.88804,1.2722e-06,0.000163050002556,1.48368,1.51616,-4.88788,3.3193,-4.14271
PRAMEF20,55.0,1.6026,8.095e-07,5.3225e-08,0.28425,1.71575,-0.3001,2.1138,-1.77116
PRAMEF27,14.0,1.03194,3.94e-07,0.136978,0.103434,1.75958,8.432,1.54928,3.8664
PRAMEF33,8.0,1.24734,1.84474e-07,0.138516,0.26968,1.5918,10.9178,0.99634,5.863
PRAMEF4,44.0,1.52216,8.3622e-07,2.985e-06,0.214,1.786,-1.76148,1.89442,1.35492
PRAMEF5,6.0,1.26388,1.56224e-07,0.195128,0.2948,1.51006,6.5378,1.22244,2.9838
PRAMEF6,0.0,0.0,2.71065e-07,2.71389,0.0127248,0.27339,24.36,0.32994,16.1022
PRAMEF7,0.0,0.0,1.91625e-07,2.27025,0.058869,0.67089,26.1468,0.100287,15.8595
PRAMEF8,5.0,0.9869,3.84685e-07,3.0909500000000003,0.15537,1.7537,51.4,0.446995,30.4555
PRAMEF9,6.0,0.77784,2.4652e-07,0.68846,0.098968,1.21256,5.0606,1.20318,5.8114
PRAP1,72.0,3.25666,1.65336e-06,2.50944e-05,0.72066,3.2793,11.1058,3.80754,1.7370200000000002
PRB1,41.0,2.0471,6.5148e-07,1.34519e-07,0.98268,1.01732,-17.9469,3.6644,-5.2391000000000005
PRB2,85.0,4.2885,2.803533e-06,0.0150260000000216,1.83017,1.1548,-6.48808,2.95422,-0.13563
PRB3,84.0,3.0551,2.13384e-06,1.08431e-05,0.4587569999999999,3.54122,6.6556999999999995,3.1679500000000003,8.6505
PRB4,143.0,5.8498,2.0026e-06,1.099722e-10,4.06601,0.93399,-31.8063,5.39966,-3.4017800000000005
PRC1,1046.0,14.64021,3.857231e-05,1.5427846990834,0.265237068,25.19198,53.6771281,27.36324,-2.4677164
PRCC,32.0,0.89691,1.92274e-06,3.99417,3.963992e-06,0.0058324,11.8226,4.06902,-1.80452
PRCD,72.0,7.458,2.2617e-06,6.978e-05,3.08556,2.91438,6.9312000000000005,7.222799999999999,-6.2052
PRCP,674.0,24.03219,9.014633e-06,0.0105801264453592,7.317880000000001,18.67152,-11.27149,31.02409,-29.26093
PRDM1,141.0,2.60018,8.6714e-06,14.83069,0.0047864000040551,0.164523007524,87.3777,13.40624,29.20641
PRDM10,1224.0,11.4606,3.772653e-05,0.2732724755,0.064410850456,23.6623,225.2977,22.95248,24.353672
PRDM11,288.0,4.39549,1.729529e-05,17.812,0.00035242962,0.187659105569464,150.3661,16.27976,33.70884
PRDM12,53.0,2.3709,7.0485e-07,3.65476e-05,0.4631699999999999,2.53679,2.57416,3.5244999999999997,-6.8248
PRDM13,50.0,1.18702,9.4706e-07,6.1184e-05,0.0138892,1.98604,-5.99932,3.38733,-8.54955
PRDM14,43.0,1.39379,1.516591e-06,2.87949,0.0545551328,1.065954,18.8108,3.95598,1.6589200000000002
PRDM15,1157.0,9.29795,2.751044e-05,0.7799145509870576,0.001352470111,18.21876,172.3949,21.66287,7.071925
PRDM16,148.0,1.64315,7.89954e-06,7.89917,0.0032621,0.097573006719146,30.5822,7.94746,-1.7791899999999998
PRDM2,347.0,7.192877,3.4315539999999996e-05,17.124887591,0.764284,6.110810000012337,60.042,25.27434,-29.183549
PRDM4,166.0,3.49832,3.3387e-06,0.0348699012,0.18916286,5.7759599999999995,32.8475,6.51897,7.495257
PRDM5,916.0,15.78313,1.896631e-05,0.0208603940153433,0.5196535999999999,22.45946,70.5789,23.64681,5.739222
PRDM6,71.0,1.35972,2.4807800000000003e-06,0.3622593999999999,0.00066271,2.63708,0.7386999999999997,4.5069099999999995,-8.692934000000001
PRDM7,285.0,5.5851500000000005,7.26228e-06,6.207494028900001e-07,0.894837,6.10516,8.8914092,7.65062,14.11334
PRDM8,259.0,5.85283,9.28233e-06,12.47837,0.0011059795,3.520514,-56.9216,18.654,-53.26569
PRDM9,284.0,4.11875,5.38324e-06,0.0010645000000356,1.09945,3.89949,15.18979,4.5107,6.65463
PRDX1,183.0,9.04987,2.66474e-06,8.883315e-05,2.96207,7.03785,13.43403,10.4394,-3.85212
PRDX2,30.0,1.52699,7.1356e-07,0.15921,0.084981,2.7558100000000003,7.0518,3.0938999999999997,-0.9348
PRDX3,53.0,2.08819,1.52401e-06,0.000228338,0.211169,2.7886,0.0261689999999999,3.0123,-0.1175656
PRDX5,134.0,7.34016,3.3187e-06,7.59957e-05,2.36594,5.63398,16.6672,7.38145,5.2567900000000005
PRDX6,26.0,1.23314,3.8654e-07,0.0039954,0.098776,1.89722,10.1408,1.6323,3.7524
PREB,199.0,5.5613,5.53501e-06,0.0032699942,0.2840791,8.71266,13.03375,10.55488,3.3481924000000003
PRELID1,67.0,2.26812,3.15927e-06,0.790196,0.0251523,4.18464,30.9253,5.44042,15.97723
PRELID2,134.0,15.88317,2.1897e-06,0.0263036,4.50468,12.46901,-5.752689999999999,18.34714,-7.829248000000001
PRELID3A,182.0,15.02129,3.116665e-06,0.019968357498,6.77425,6.20578,4.57818,14.2933,-9.59827
PRELID3B,34.0,2.3594600000000003,1.29856e-06,0.0705,0.2826619999999999,3.64684,15.2905,4.12321,6.6548099999999994
PRELP,48.0,1.9862100000000005,1.92132e-06,0.00069939,0.169188,2.8301100000000003,9.8361,3.1497,-2.22864
PREP,111.0,2.34008,4.56938e-06,4.958889,0.208330847250288,0.8327815377000001,31.2395,6.0847,-0.14192
PREPL,1661.0,24.94352,1.594751e-05,0.004132903242,21.71488,2.280999,-170.20239999999998,29.992800000000003,-62.73394
PREX1,116.0,0.6515500000000001,4.6655153e-06,3.29072,0.14858,0.5607000000000831,44.1675,4.43572,4.39353
PREX2,191.0,2.1703900000000003,3.1742e-06,1.44095e-06,0.0008494616,3.99915,14.2532,3.97637,0.463733
